OBJECTID,ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,AADT,AADT_YEAR,LOCERROR,SHAPELEN
3765,11021852,0,39.45145949,2017-01-01T00:00:00.000Z,,{8A55E552-DFE7-4804-A606-934FD71D26ED},2000,2017,NO ERROR,39.4514896583154
3766,11021972,0,51.82925661,2017-01-01T00:00:00.000Z,,{58DACB94-B0D5-4341-A287-C008D4E50988},2000,2017,NO ERROR,51.829244576664
3767,11021972,51.82925661,222.9368366,2017-01-01T00:00:00.000Z,,{E9EF6EA6-93A9-49A4-8D7B-2C95641E3565},2000,2017,NO ERROR,171.107591054402
3768,11021972,222.9368366,269.0876,2017-01-01T00:00:00.000Z,,{89E02396-8C38-4EE5-9AA6-CD072327E964},2000,2017,NO ERROR,46.1507906790991
3769,11022032,0,58.82601946,2017-01-01T00:00:00.000Z,,{4D07570A-354E-4A72-BABD-AF3E52F8CA44},2000,2017,NO ERROR,58.8259797374422
3770,11022032,58.82601946,285.6515,2017-01-01T00:00:00.000Z,,{5F6E8692-F92A-4778-B8AF-B13A733EE3ED},2000,2017,NO ERROR,226.825555084179
3771,11022162,0,17.87497885,2017-01-01T00:00:00.000Z,,{4AC70162-725B-4883-841C-04729A27AA5E},2000,2017,NO ERROR,17.8749960265827
3772,11022162,17.87497885,69.69737551,2017-01-01T00:00:00.000Z,,{C29B1DC2-A5FA-4505-B2D8-27479A4B1874},2000,2017,NO ERROR,51.822310546132
3773,11022292,0,122.5625297,2017-01-01T00:00:00.000Z,,{4E9249C4-7BF1-428C-8DD5-29389A236D7D},2000,2017,NO ERROR,122.562543464311
3774,11022292,122.5625297,184.5780939,2017-01-01T00:00:00.000Z,,{DF887A74-3E69-4510-B0E6-2F0CD3018344},2000,2017,NO ERROR,62.0155511742081
3775,11022292,184.5780939,262.5974648,2017-01-01T00:00:00.000Z,,{6A6C255B-1850-4C52-A8AF-3D04D983CE02},2000,2017,NO ERROR,78.0194030571275
3776,11022552,0,213.3721414,2017-01-01T00:00:00.000Z,,{A5157824-7C2A-4C0A-91A5-2CF39C573261},2000,2017,NO ERROR,213.372144953788
3777,11022552,213.3721414,247.5468,2017-01-01T00:00:00.000Z,,{498AAB6D-F6E7-4876-B54A-30A723EF7F2A},2000,2017,NO ERROR,34.1746991512304
3778,11022552,247.5478,381.0491,2017-01-01T00:00:00.000Z,,{072C7EA2-B37A-41FD-BF6D-68214F007D9D},2000,2017,NO ERROR,133.502244776353
3779,11022552,381.0501,455.8366881,2017-01-01T00:00:00.000Z,,{1D580AA4-BA9D-4189-AD35-A8FF1BE6A259},2000,2017,NO ERROR,74.7875205970436
3780,11022552,455.8366881,508.8069804,2017-01-01T00:00:00.000Z,,{BD2CA353-7E24-4B5D-9E50-D55ED6D86AC6},2000,2017,NO ERROR,52.9703081561041
3781,11022552,508.8069804,580.2071647,2017-01-01T00:00:00.000Z,,{61DE52E2-E3EE-4B68-8A66-7036AF5E35C4},2000,2017,NO ERROR,71.4002162166151
3782,11022552,580.2071647,642.5772647,2017-01-01T00:00:00.000Z,,{3EC2D693-A6AD-46FA-8B57-794902AF3677},2000,2017,NO ERROR,62.3700840325181
3783,11022552,642.5772647,703.9574169,2017-01-01T00:00:00.000Z,,{6BAC1E0F-544D-4200-8969-D88D13424AC5},2000,2017,NO ERROR,61.3801523212987
3784,11022552,703.9574169,737.1450025,2017-01-01T00:00:00.000Z,,{18A0785F-D45B-4DBE-B988-2D3125AA7904},2000,2017,NO ERROR,33.1875655348591
3785,11022552,737.1450025,861.0288291,2017-01-01T00:00:00.000Z,,{8E57DB0E-2633-4872-BC5A-07855820FA8E},2000,2017,NO ERROR,123.883829328879
3786,11022552,861.0288291,1022.641406,2017-01-01T00:00:00.000Z,,{36BEDF9D-DAA9-4F2B-A9C4-2BFF294B81C3},2000,2017,NO ERROR,161.612592500807
3787,11022552,1022.641406,1060.586893,2017-01-01T00:00:00.000Z,,{30ECB7F2-3842-4DE7-A11B-83DD4873FEDD},2000,2017,NO ERROR,37.945495247705
3788,11022552,1060.586893,1072.805764,2017-01-01T00:00:00.000Z,,{1C901538-2E87-47EE-AC79-A725F1272190},2000,2017,NO ERROR,12.2188068702157
3789,11022552,1072.805764,1227.025398,2017-01-01T00:00:00.000Z,,{FEEF1489-218A-474D-86FD-7BD014DDB9A6},2000,2017,NO ERROR,154.219662009557
3790,11022552,1227.025398,1273.276539,2017-01-01T00:00:00.000Z,,{48862645-458D-468B-97B5-ED0BD15A4CFF},2000,2017,NO ERROR,46.2511523309557
3791,11022552,1273.276539,1303.069214,2017-01-01T00:00:00.000Z,,{04678B87-F795-412C-B3EF-68A8591A300E},2000,2017,NO ERROR,29.792690923511
3657,11020212,1390.66167,3281.1222,2017-01-01T00:00:00.000Z,,{42961537-2DD0-4194-A737-C143C6079B28},19072,2017,NO ERROR,1890.46061377182
3658,11020212,3281.122257,4153.498,2017-01-01T00:00:00.000Z,,{5E11EDEA-2B6B-4E52-8005-4F76F9DB0282},21929,2017,NO ERROR,872.375820190043
3659,11020212,4153.498067,4887.081955,2017-01-01T00:00:00.000Z,,{1117FE91-9650-4B4B-BCDD-07536EF15F07},37576,2017,NO ERROR,733.584012572509
3660,11020222,0,439.911,2017-01-01T00:00:00.000Z,,{D24D92D7-A10A-4FE2-A435-84B97D8D40C7},2000,2017,NO ERROR,439.911492778842
3661,11020602,0,103.5199226,2017-01-01T00:00:00.000Z,,{20DFC3F2-EFBE-479B-8ED5-AE5D1EDC2192},2000,2017,NO ERROR,103.519890930635
3662,11020602,103.5199226,165.774072,2017-01-01T00:00:00.000Z,,{15A2BEB5-1931-4B78-B357-5806744CB353},2000,2017,NO ERROR,62.254183435366
3663,11020602,165.774072,281.3745536,2017-01-01T00:00:00.000Z,,{3BB8AAF2-6EA6-420B-93A9-E3A2CB6862B1},2000,2017,NO ERROR,115.600506721635
3664,11020602,281.3745536,334.510445,2017-01-01T00:00:00.000Z,,{E964AB0B-2050-4763-BB12-BDC192A0C286},2000,2017,NO ERROR,53.1358742239689
3665,11020602,334.510445,387.3029411,2017-01-01T00:00:00.000Z,,{12B80F15-489B-40CD-AA85-81A2F39EBD0A},2000,2017,NO ERROR,52.7924426493824
3666,11020602,387.3029411,478.2474757,2017-01-01T00:00:00.000Z,,{2A84C5B3-DB31-4F14-AC7E-B8097E11CE70},2000,2017,NO ERROR,90.9445749685693
3667,11020602,478.2474757,530.1816766,2017-01-01T00:00:00.000Z,,{A6E6A2F2-2B02-4F3F-9C65-DB0524B9B946},2000,2017,NO ERROR,51.9341926311985
3668,11020672,0,43.08991156,2017-01-01T00:00:00.000Z,,{7082FCDA-C0F4-43B6-AAED-1AD5B200F04E},2000,2017,NO ERROR,43.089976173249
3669,11020672,43.08991156,120.6155853,2017-01-01T00:00:00.000Z,,{6F1C1CA9-CA49-416A-B8A7-D147C7222B2E},2000,2017,NO ERROR,77.525640421012
3670,11020672,120.6155853,170.6115,2017-01-01T00:00:00.000Z,,{6685E512-2C23-45D7-85F0-5B65AED1767B},2000,2017,NO ERROR,49.9959298032211
3671,11020862,0,91.03132711,2017-01-01T00:00:00.000Z,,{909F37AF-687A-4D9E-9B4E-6C62A21C0A6D},12626,2017,NO ERROR,91.0313058052596
3672,11020862,91.03132711,216.8845,2017-01-01T00:00:00.000Z,,{D0B731CF-26F6-4888-8033-DC7DC491B68E},12626,2017,NO ERROR,125.853226467178
3595,11019692,858.3604883,905.3272888,2017-01-01T00:00:00.000Z,,{F45F55BB-A43F-4056-B86A-B96CD2C3CD17},2000,2017,NO ERROR,46.9668409305247
3596,11019692,905.3272888,1021.985032,2017-01-01T00:00:00.000Z,,{068786F2-4900-4A1D-BC27-DBE4A27EA36E},2000,2017,NO ERROR,116.657706325484
3597,11019692,1021.985032,1068.812562,2017-01-01T00:00:00.000Z,,{85D3EDC6-79E7-45AE-AF7A-994F2C6D5DEC},2000,2017,NO ERROR,46.8275099057739
3598,11019692,1068.812562,1115.547547,2017-01-01T00:00:00.000Z,,{F68FB239-9679-4942-ACD6-7BE3EEB62447},2000,2017,NO ERROR,46.7350098844924
3599,11019692,1115.547547,1302.391292,2017-01-01T00:00:00.000Z,,{76965C46-B8F9-4B2F-BDD6-7A7D4757ED56},2000,2017,NO ERROR,186.843687631126
3600,11019692,1302.391292,1352.2663,2017-01-01T00:00:00.000Z,,{BFB7721F-BACE-49F8-9C9C-0F744B74D56C},2000,2017,NO ERROR,49.8750000329339
3601,11019692,1352.2663,1392.197397,2017-01-01T00:00:00.000Z,,{E2BFC9C5-BA0C-40A7-B381-2F699CF62054},2000,2017,NO ERROR,39.9311381712332
3602,11019822,0,55.76427378,2017-01-01T00:00:00.000Z,,{1EA60116-6A1D-4095-AC1D-38512BFEDF1A},4084,2017,NO ERROR,55.7642585148094
3603,11019822,55.76427378,99.19236958,2017-01-01T00:00:00.000Z,,{BF99B5A9-E995-47FB-AA39-9F14E1B56EAB},4084,2017,NO ERROR,43.4280959835659
3604,11019822,99.19236958,144.2811,2017-01-01T00:00:00.000Z,,{AC60FCFE-9C97-436E-A986-C30E3FE32AC7},4084,2017,NO ERROR,45.088784134166
3605,11019822,144.2811276,176.037958,2017-01-01T00:00:00.000Z,,{72AF5A3A-5530-4CA7-82D5-185C2B7CFCD7},3581,2017,NO ERROR,31.7568581479897
3606,11019822,176.037958,278.8739754,2017-01-01T00:00:00.000Z,,{4BFA4876-F1D8-45A7-9FBF-E54A847B6C7A},3581,2017,NO ERROR,102.835982059772
3607,11019822,278.875,686.3707949,2017-01-01T00:00:00.000Z,,{7897D391-4FE9-4233-95B2-AF567BAD543C},3229,2017,NO ERROR,407.49681981145
3608,11019822,686.3718,883.7473811,2017-01-01T00:00:00.000Z,,{4648F050-D2FC-4295-AF7A-A8FA95086507},1314,2017,NO ERROR,197.376586543397
3609,11019822,883.7473811,1033.934056,2017-01-01T00:00:00.000Z,,{16B26CA1-DBA4-4DBB-BF8C-1C9691796D25},1314,2017,NO ERROR,150.186675026526
3610,11019822,1033.9351,1119.406949,2017-01-01T00:00:00.000Z,,{73F0B9ED-C392-46E9-91A0-DA76E8FB1295},2615,2017,NO ERROR,85.4728399135211
3611,11019822,1119.406949,1271.509423,2017-01-01T00:00:00.000Z,,{91D5D8AB-5680-4A9F-BFC1-0E7FF4B33C6C},2615,2017,NO ERROR,152.102457597489
3612,11019822,1271.5099,1460.93028,2017-01-01T00:00:00.000Z,,{5C3683BE-BC0C-47B1-84B3-9A51D53F3764},2000,2017,NO ERROR,189.42085636993
3613,11019822,1460.93028,1571.7442,2017-01-01T00:00:00.000Z,,{FFC8C46D-E461-49AC-AD1A-A1E7D0BFB994},2000,2017,NO ERROR,110.813979995214
3614,11019892,0,59.716,2017-01-01T00:00:00.000Z,,{E8F270D3-1B19-4A43-80E4-922E9DB251D3},2000,2017,NO ERROR,59.7154381114853
3615,11019892,59.716,107.404,2017-01-01T00:00:00.000Z,,{6284AE44-BA2B-4A8F-91BC-DD22C68F6359},2000,2017,NO ERROR,47.6881995280693
3616,11019892,107.404,142.498,2017-01-01T00:00:00.000Z,,{6AF69641-C0C6-4E99-ACBF-43248B789E4D},2000,2017,NO ERROR,35.0945751280105
3617,11019892,142.498,333.537,2017-01-01T00:00:00.000Z,,{0CFE713E-104D-4592-85AF-062C427622A7},2000,2017,NO ERROR,191.038525463429
3618,11019892,333.538,375.863,2017-01-01T00:00:00.000Z,,{02214B26-6C1E-496D-A328-B96FA24D1190},2000,2017,NO ERROR,42.3253230876936
3619,11019892,375.8633,399.627,2017-01-01T00:00:00.000Z,,{B87CE064-6BE4-477D-8CD7-D32A81EA3F38},2000,2017,NO ERROR,23.7637748151987
3620,11019892,399.627,607.002,2017-01-01T00:00:00.000Z,,{F8286BB4-59A2-48C0-B5F6-ECEDE423CF4E},2000,2017,NO ERROR,207.375032549445
3621,11019892,607.002,686.851,2017-01-01T00:00:00.000Z,,{E90E8106-22C6-48F9-BBA5-924C24AD0858},2000,2017,NO ERROR,79.8490859843118
3622,11019892,686.851,759.621,2017-01-01T00:00:00.000Z,,{74F2C6CE-D1D1-42D1-B50B-C0C3CE495CEF},2000,2017,NO ERROR,72.7706138123874
3623,11019892,759.621,931.667,2017-01-01T00:00:00.000Z,,{6D90661D-77FF-4426-9980-E19F5E7E1A6B},2000,2017,NO ERROR,172.046199473215
3624,11019892,931.667,1164.115,2017-01-01T00:00:00.000Z,,{F5FD876C-E7F8-4339-BB69-4A3162D47EB1},2000,2017,NO ERROR,232.447955101414
3625,11020022,0,45.14159281,2017-01-01T00:00:00.000Z,,{2A8127E2-5DE1-4835-A132-6F724EA6EC8E},14733,2017,NO ERROR,45.1415599320323
3626,11020022,45.14159281,126.6307493,2017-01-01T00:00:00.000Z,,{D0651D9B-752A-44A9-82F6-4E8D185D7497},14733,2017,NO ERROR,81.4892294159014
3627,11020022,126.6307493,165.6958028,2017-01-01T00:00:00.000Z,,{3EA53EC9-E357-4E38-9A22-B75CA434B825},14733,2017,NO ERROR,39.065061417854
3628,11020022,165.6958028,253.4771332,2017-01-01T00:00:00.000Z,,{8D91BCD7-E10B-44D9-91AF-D5BF7BC48DA1},14733,2017,NO ERROR,87.7813019426967
3629,11020022,253.4771332,302.0050635,2017-01-01T00:00:00.000Z,,{5BE1D806-A61B-41EF-9782-ED160A04BFB7},14733,2017,NO ERROR,48.527942433047
3630,11020022,302.0050635,355.9420535,2017-01-01T00:00:00.000Z,,{14497FC7-84F3-4BA4-B0A2-1B335B1561F7},14733,2017,NO ERROR,53.9369974851332
3907,11024372,297.272479,337.7395,2017-01-01T00:00:00.000Z,,{0548DD73-EF03-4CDC-A2B3-269825F63345},2000,2017,NO ERROR,40.4670447322465
3908,11024502,0,388.0004416,2017-01-01T00:00:00.000Z,,{E6367CC0-2459-4646-8D59-F7728323E431},2000,2017,NO ERROR,388.000418571229
3909,11024502,388.0004416,596.7743099,2017-01-01T00:00:00.000Z,,{5BD4ADBC-F13C-4FB1-A456-9B93A9B09C5E},2000,2017,NO ERROR,208.773900842603
3910,11024502,596.7743099,782.7282847,2017-01-01T00:00:00.000Z,,{FE9C1664-67E2-45FD-8300-B0954751E0A0},2000,2017,NO ERROR,185.953952308206
3911,11024502,782.7283,829.6702479,2017-01-01T00:00:00.000Z,,{10B047D1-2E77-4BD0-8BC0-3A71ED6AB5AC},2449,2017,NO ERROR,46.9419639916008
3912,11024502,829.6702479,1008.77977,2017-01-01T00:00:00.000Z,,{54C1C01E-B509-44F7-904B-72AC14157EF1},2449,2017,NO ERROR,179.109542693014
3913,11024502,1008.77977,1110.248922,2017-01-01T00:00:00.000Z,,{4E8DCF1A-049D-427A-9404-FCE67B1FB0E0},2449,2017,NO ERROR,101.469135611647
3914,11024502,1110.248922,1247.808046,2017-01-01T00:00:00.000Z,,{45B03076-9B1D-437B-8758-A1CA32E0D6EF},2449,2017,NO ERROR,137.559096128387
3915,11024502,1247.808046,1303.506571,2017-01-01T00:00:00.000Z,,{E43980AB-3848-4C00-8453-FCB4996F34CB},2449,2017,NO ERROR,55.698548936738
3916,11024502,1303.506571,1435.693059,2017-01-01T00:00:00.000Z,,{07660DAE-B4A5-4975-B068-17487F241C15},2449,2017,NO ERROR,132.186487322303
3917,11024502,1435.693059,1460.859954,2017-01-01T00:00:00.000Z,,{5986A61D-755E-49BA-9D3F-9B2DA279C335},2449,2017,NO ERROR,25.1668515238491
3918,11024502,1460.859954,1594.580898,2017-01-01T00:00:00.000Z,,{5F7BCA66-A216-435D-B83A-3139F017FD5D},2449,2017,NO ERROR,133.720983160018
3919,11024502,1594.580898,1659.864785,2017-01-01T00:00:00.000Z,,{B044B989-4CAA-4EC0-A1F9-0BE836D434AB},2449,2017,NO ERROR,65.2838877518795
3920,11024502,1659.864785,1732.950175,2017-01-01T00:00:00.000Z,,{50140161-F074-46C0-B790-215C9DFE0801},2449,2017,NO ERROR,73.0854040116279
3921,11024502,1732.950175,1795.103757,2017-01-01T00:00:00.000Z,,{6700FD39-EF8A-4167-8985-A34CAB8B8AE5},2449,2017,NO ERROR,62.1535093364087
3922,11024502,1795.103757,1884.349187,2017-01-01T00:00:00.000Z,,{48D39112-370C-4C73-8178-FBD57637528D},2449,2017,NO ERROR,89.2454166631853
3923,11024502,1884.349187,1938.386457,2017-01-01T00:00:00.000Z,,{E1833281-0426-4F07-B420-409D86832A91},2449,2017,NO ERROR,54.0372916744406
3924,11024502,1938.386457,2026.486453,2017-01-01T00:00:00.000Z,,{01F29C59-3C8C-427F-8E8A-158CB2AB009D},2449,2017,NO ERROR,88.0999873927548
3925,11024502,2026.486453,2123.641214,2017-01-01T00:00:00.000Z,,{7ABBEC66-785C-4AA2-B900-8AE48C2CCBB6},2449,2017,NO ERROR,97.1547475666034
3926,11024502,2123.641214,2144.650103,2017-01-01T00:00:00.000Z,,{BB10E57C-8437-467B-B1DA-269E2CD3E91F},2449,2017,NO ERROR,21.0089105792195
3927,11024502,2144.650103,2247.947559,2017-01-01T00:00:00.000Z,,{C283BC4D-8A10-4345-83E1-6488CA49AB24},2449,2017,NO ERROR,103.297455826243
3928,11024502,2247.947559,2285.659783,2017-01-01T00:00:00.000Z,,{1AF36AFE-D389-4080-89EA-C2CD726A286A},2449,2017,NO ERROR,37.7122115243896
3929,11024502,2285.659783,2395.764126,2017-01-01T00:00:00.000Z,,{B45A4CB9-3A9B-412D-ABA0-941C7D407FC2},2449,2017,NO ERROR,110.104338627436
3930,11024502,2395.764126,2451.6392,2017-01-01T00:00:00.000Z,,{45610BEA-7EB9-4F9B-831F-B271F7C80C05},2449,2017,NO ERROR,55.8750995336597
3931,11024632,0,159.207,2017-01-01T00:00:00.000Z,,{A1F065D3-87DC-4418-84F4-7E8E5124EA49},228,2017,NO ERROR,159.206551903736
3932,11024632,159.208,229.556,2017-01-01T00:00:00.000Z,,{66579B2A-FF8A-4C8C-9854-5B817CFD40B5},6203,2017,NO ERROR,70.3485468458971
3933,11024632,229.556,292.772,2017-01-01T00:00:00.000Z,,{D44221C7-14A4-4B34-9FA4-BDE32E13B05B},6203,2017,NO ERROR,63.2154196285523
3934,11024632,292.772,336.91,2017-01-01T00:00:00.000Z,,{5AB3B3DB-6710-42C3-8D5F-9A325A095604},6203,2017,NO ERROR,44.1383680110651
3935,11024632,336.91,429.336,2017-01-01T00:00:00.000Z,,{9C94E943-2630-4311-BC82-C17DDF270285},6203,2017,NO ERROR,92.425883725675
3936,11024632,429.336,449.776,2017-01-01T00:00:00.000Z,,{3D5B2EF0-3464-4ECB-916C-5B7CF1F70AE4},6203,2017,NO ERROR,20.439551153767
3937,11024632,449.776,485.204,2017-01-01T00:00:00.000Z,,{DCF5F382-9429-4714-85BD-D5FAEDE36BA6},6203,2017,NO ERROR,35.4283656461501
3938,11024632,485.204,590.785,2017-01-01T00:00:00.000Z,,{76E2767A-2452-4301-84C1-9A8009687D11},6203,2017,NO ERROR,105.581633430153
3939,11024632,590.785,707.794,2017-01-01T00:00:00.000Z,,{B098C263-77B5-4595-909F-0EF29F1079DE},6203,2017,NO ERROR,117.008518724448
3940,11024632,707.794,746.628,2017-01-01T00:00:00.000Z,,{31F6A076-79F6-4C5B-B78A-679C08D8D90A},6203,2017,NO ERROR,38.8342074730382
3941,11024632,746.628,814.795,2017-01-01T00:00:00.000Z,,{3BA4AA93-7820-4656-8E3F-A1FFCA44E7FB},6203,2017,NO ERROR,68.167191464033
3942,11024632,814.795,850.207,2017-01-01T00:00:00.000Z,,{14A65553-89F1-401C-BD1C-69E40AEF29E3},6203,2017,NO ERROR,35.4121433410644
3943,11024632,850.207,890.591,2017-01-01T00:00:00.000Z,,{DF84A742-27F4-4361-94E7-9D20D06ABCF3},6203,2017,NO ERROR,40.3836851536507
3944,11024632,890.591,1020.057,2017-01-01T00:00:00.000Z,,{9680CC6D-01F4-487C-9A9D-FF15119F2B8F},6203,2017,NO ERROR,129.466502092666
3945,11024632,1020.057,1061.521,2017-01-01T00:00:00.000Z,,{E0CFE1D2-EC63-4BEB-A49C-68A493B6344A},6203,2017,NO ERROR,41.4640284712282
3946,11024632,1061.521,1242.226,2017-01-01T00:00:00.000Z,,{C6F5D080-27DF-4AB7-9B33-24D08B179FF2},6203,2017,NO ERROR,180.705426028105
3947,11024632,1242.226,1305.162,2017-01-01T00:00:00.000Z,,{72867EF4-3EDB-4734-9CFE-5CC146C35E21},6203,2017,NO ERROR,62.9356219229747
3948,11024632,1305.162,1366.195,2017-01-01T00:00:00.000Z,,{7EFE9D76-CF7E-4CC8-89CA-5186EC19DF49},6203,2017,NO ERROR,61.0335396044244
3949,11024632,1366.195,1577.937,2017-01-01T00:00:00.000Z,,{F0A8376E-7FE8-4B30-B3A8-EBF3B5D43A77},6203,2017,NO ERROR,211.741742602055
3950,11024632,1577.937,1679.591,2017-01-01T00:00:00.000Z,,{A4840CDA-D44E-428C-ADC1-6663E3FF7591},6203,2017,NO ERROR,101.654095788454
3951,11024632,1679.591,1726.885,2017-01-01T00:00:00.000Z,,{654FFE7D-CAEB-4D78-8358-F660E6279246},6203,2017,NO ERROR,47.2945107708917
3952,11024632,1726.8854,1842.531,2017-01-01T00:00:00.000Z,,{A1C3E266-A2A0-41EE-9F9E-C5CD5703F914},22404,2017,NO ERROR,115.64578814811
3953,11024632,1842.531,1894.198,2017-01-01T00:00:00.000Z,,{B78F0475-F72E-4E1A-A8D1-246205D44D0E},22404,2017,NO ERROR,51.6670556957997
3954,11024632,1894.198,1955.418,2017-01-01T00:00:00.000Z,,{C7658462-7D74-4554-841F-50F4DB38557D},22404,2017,NO ERROR,61.2202618438556
3955,11024632,1955.418,1970.286,2017-01-01T00:00:00.000Z,,{FE3CD39D-B6D5-4279-9C3B-B29CBFA8F714},22404,2017,NO ERROR,14.8675702100989
3956,11024632,1970.286,2040.523,2017-01-01T00:00:00.000Z,,{7F331DA5-1D44-4F92-9975-4BD9A2BB4491},22404,2017,NO ERROR,70.2371599799082
3957,11024632,2040.523,2078.747,2017-01-01T00:00:00.000Z,,{48408576-C57C-4305-8184-1E6278F758EA},22404,2017,NO ERROR,38.2242732854362
3958,11024632,2078.747,2100.786,2017-01-01T00:00:00.000Z,,{D4124E97-37E6-4A66-8F61-7C77A0DB6D24},22404,2017,NO ERROR,22.0391220333297
3959,11024632,2100.786,2116.481,2017-01-01T00:00:00.000Z,,{47F29BA1-A995-4141-9D90-E7C29847E612},22404,2017,NO ERROR,15.6947269152544
3960,11024632,2116.481,2222.958,2017-01-01T00:00:00.000Z,,{4F7039F5-18A2-445C-87EF-E8C7BA4A5DD3},22404,2017,NO ERROR,106.476919378464
3961,11024632,2222.958,2300.989,2017-01-01T00:00:00.000Z,,{CB6D7C75-1BF4-4C74-917C-0FA1B46DBBCC},22404,2017,NO ERROR,78.031245105244
3962,11024632,2300.989,2368.118,2017-01-01T00:00:00.000Z,,{B8B8A692-0753-4344-9D36-F3C0D8A5A9A9},22404,2017,NO ERROR,67.1290606274028
3963,11024632,2368.118,2427.754,2017-01-01T00:00:00.000Z,,{95B77676-E9F6-4F7E-B366-9E7D338F7BA4},22404,2017,NO ERROR,59.6364948635059
3964,11024632,2427.754,2454.133,2017-01-01T00:00:00.000Z,,{6A7830BB-EE21-455F-9162-4785913F453B},22404,2017,NO ERROR,26.3785600975465
3965,11024632,2454.133,2567.22,2017-01-01T00:00:00.000Z,,{F24BDEEC-D1A9-462E-B16D-B38FABC8DA16},22404,2017,NO ERROR,113.087208323107
3966,11024632,2567.22,2628.154,2017-01-01T00:00:00.000Z,,{F5CFD9DC-DE85-4D99-AE09-31B1BB3458F1},22404,2017,NO ERROR,60.9341818052189
3967,11024632,2628.154,2679.193,2017-01-01T00:00:00.000Z,,{8E30B55D-AEA0-4EB2-A5A4-4CBA1AEEF573},22404,2017,NO ERROR,51.0387887489642
3968,11024632,2679.193,2738.485,2017-01-01T00:00:00.000Z,,{00679961-9336-4ADD-8A49-679593659A76},22404,2017,NO ERROR,59.2921440079378
3969,11024632,2738.485,2791.779,2017-01-01T00:00:00.000Z,,{DC3DBF0C-B971-4678-978D-778989A2DB8C},22404,2017,NO ERROR,53.2944036666592
3970,11024632,2791.779,2814.112,2017-01-01T00:00:00.000Z,,{450972AF-835A-4D7E-B181-BFCF498ED16C},22404,2017,NO ERROR,22.3328927382016
3971,11024632,2814.112,2896.749,2017-01-01T00:00:00.000Z,,{4A7E419F-8F90-41F7-943D-E8496E52D30B},22404,2017,NO ERROR,82.6369179748741
3972,11024632,2896.749,2952.666,2017-01-01T00:00:00.000Z,,{0077EDE4-0A51-462A-953C-E66175FCB022},22404,2017,NO ERROR,55.9170172839684
3973,11024632,2952.666,2982.322,2017-01-01T00:00:00.000Z,,{D4E9366D-C9F1-4050-95AC-130D39A6ECCF},22404,2017,NO ERROR,29.6560634900333
3974,11024632,2982.322,3065.659,2017-01-01T00:00:00.000Z,,{2B23D6D6-552D-4E57-84AE-5E45BBE6EF22},22404,2017,NO ERROR,83.3373766253129
3975,11024632,3065.6593,3116.134,2017-01-01T00:00:00.000Z,,{5751F955-E67A-4B7A-8BCC-F0C7568CD6CF},7103,2017,NO ERROR,50.474597813562
3976,11024632,3116.134,3184.043,2017-01-01T00:00:00.000Z,,{15ACF2A9-129A-4193-969E-CB97A384FDD3},7103,2017,NO ERROR,67.9092237054598
3977,11024702,0,45.39506276,2017-01-01T00:00:00.000Z,,{8C31125D-2D23-4054-B7EE-264018F59F13},2000,2017,NO ERROR,45.3950912153413
3978,11024702,45.39506276,79.09449277,2017-01-01T00:00:00.000Z,,{70C96D31-F078-4142-B007-E1AC30EC77F3},2000,2017,NO ERROR,33.6993809874549
3979,11024702,79.09449277,119.1503,2017-01-01T00:00:00.000Z,,{E5A3A614-2608-4178-8DC3-FBF336885D06},2000,2017,NO ERROR,40.0558366303578
3980,11025152,0,117.8289652,2017-01-01T00:00:00.000Z,,{189C0FD1-305B-4409-A6F3-C238D17662F2},4727,2017,NO ERROR,117.828941296725
3981,11025152,117.8289652,137.1888,2017-01-01T00:00:00.000Z,,{70B8EA05-3D15-4C6F-913C-A07A4C243CD5},4727,2017,NO ERROR,19.3598051596786
3982,11025152,137.1898,151.1303717,2017-01-01T00:00:00.000Z,,{320B97DE-9A51-443B-A237-75EE5FA0C9CC},28709,2017,NO ERROR,13.9405324029154
3983,11025152,151.1303717,215.0331541,2017-01-01T00:00:00.000Z,,{C9869204-33F1-4400-BC60-3F17F94EC5E4},28709,2017,NO ERROR,63.9028457001648
3984,11025152,215.0331541,282.5666281,2017-01-01T00:00:00.000Z,,{B3A67898-C252-4517-9CC4-9C4C29EFDA77},28709,2017,NO ERROR,67.5344376068731
3985,11025152,282.5666281,403.6614793,2017-01-01T00:00:00.000Z,,{46AE18D6-6193-486F-8C2D-CD39266FC709},28709,2017,NO ERROR,121.094825348388
3986,11025152,403.6614793,516.8472108,2017-01-01T00:00:00.000Z,,{69B731BE-048A-433B-BC81-D1DC578C857F},28709,2017,NO ERROR,113.185721890699
3987,11025152,516.8472108,614.0191814,2017-01-01T00:00:00.000Z,,{7D1D4FBA-CBB2-4D81-9957-161FE7074A05},28709,2017,NO ERROR,97.171975209172
3988,11025152,614.0191814,710.4987369,2017-01-01T00:00:00.000Z,,{9632F056-F0E5-477A-9E59-FB4760889E1F},28709,2017,NO ERROR,96.4796265423634
3989,11025152,710.4987369,810.8146197,2017-01-01T00:00:00.000Z,,{321B5A71-44B3-4F8A-A524-3A9F2AFAC2A6},28709,2017,NO ERROR,100.315790970321
3990,11025152,810.8146197,1363.204237,2017-01-01T00:00:00.000Z,,{46C4EF33-F7DF-47CA-AF9F-5C83C0205068},28709,2017,NO ERROR,552.389644882766
